"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
39687,"FRAPEZ","4092 18TH ST ","San Francisco","CA","94114","37.760938","-122.434682",""
39693,"PIZZELLE DI NORTH BEACH","314 COLUMBUS AVE ","San Francisco","CA","94133","37.798065","-122.406855",""
39695,"VOLCANO KITCHEN","5454 GEARY BLVD ","San Francisco","CA","94121","37.780515","-122.477846",""
39706,"KAPPOU GOMI","5524 GEARY BLVD ","San Francisco","CA","94118","37.780439","-122.478772",""
39707,"ALL STAR TAMALES","100 ALEMANY BLVD ","San Francisco","CA",,"37.736917","-122.40892",""
39708,"PERRY'S EMBARCADERO","155 STEUART ST ","San Francisco","CA","94105","37.792663","-122.392403",""
39773,"ZAPATA MEXICAN GRILL","4150 18TH ST ","San Francisco","CA","94114","37.760858","-122.435892",""
39776,"DUC LOI SUPERMARKET","2200 MISSION ST ","San Francisco","CA","94110","37.761637","-122.419385",""
39810,"CHERRY BLOSSOM BAKERY","844 CLEMENT ST ","San Francisco","CA","94118","37.782778","-122.468341",""
39824,"RN74","301 MISSION ST ","San Francisco","CA","94105","37.790958","-122.396042",""
39851,"EASTSIDE WEST","3154 FILLMORE ST ","San Francisco","CA","94123","37.798737","-122.435806",""
39862,"TRADER JOE'S #236","265 WINSTON DR ","San Francisco","CA","94132","37.726891","-122.475673","+14155661835"
39875,"SKOOL","1725 ALAMEDA ST ","San Francisco","CA","94103","37.768635","-122.402226",""
39888,"HENRY'S HUNAN RESTAURANT","1708 CHURCH ST","San Francisco","CA","94131","37.743427","-122.426664",""
39936,"SODEXO AT ACADEMY OF ART UNIVERSITY","620 SUTTER ST  2ND FLOOR","San Francisco","CA","94102","37.788978","-122.410684",""
39937,"CHANTAL GUILLON","437 A HAYES ST ","San Francisco","CA","94102","37.779847","-122.418985",""
39980,"23RD & GUERRERO MARKET & DELI","3558 23RD ST ","San Francisco","CA","94110","37.753608","-122.422822","+14155645020"
40001,"NOPALITO","306 BRODERICK ST ","San Francisco","CA","94117","37.773348","-122.439147",""
40008,"GODIVA CHOCOLATIER AT MACYS","170 O'FARRELL ST ","San Francisco","CA","94102","37.786548","-122.407313",""
40029,"INFUSION LOUNGE","124 ELLIS ST ","San Francisco","CA","94102","37.785468","-122.408502",""
40123,"SAFFRON GRILL","1279 FULTON ST","San Francisco","CA","94117","37.776853","-122.437783",""
40144,"HUMPHREY SLOCOMBE ICE CREAM","2790 A HARRISON ST ","San Francisco","CA","94110","37.749851","-122.415121",""
40151,"CAFE ZAZO","64 14TH ST ","San Francisco","CA","94103","37.768608","-122.414812",""
40185,"5A5 STEAK LOUNGE","244 JACKSON ST","San Francisco","CA","94111","37.796921","-122.400039",""
40197,"WAFFLE MANIA LLC","1 UNITED NATIONS PLAZA  ","San Francisco","CA","94102","37.780485","-122.413507",""
40212,"BORDERLANDS CAFE","870 VALENCIA ST ","San Francisco","CA","94110","37.758997","-122.421344",""
40216,"KUISHINBO","22 PEACE PLAZA #535","San Francisco","CA","94115","37.785018","-122.429587",""
40217,"PIZZETTA 211","211 23RD AVE ","San Francisco","CA","94121","37.783758","-122.482885",""
40227,"TSUNAMI MISSION BAY","301 KING ST ","San Francisco","CA","94107","37.775777","-122.394423",""
57552,"CAFE PRAGUE","424 MERCHANT ST ","San Francisco","CA","94111","37.795398","-122.400944",""
57579,"BEI JING RESTAURANT","1801 ALEMANY BLVD ","San Francisco","CA","94112","37.723457","-122.43748",""
57581,"HEAVEN'S DOG","1148 MISSION ST ","San Francisco","CA","94103","37.778204","-122.412258",""
57584,"SUSHI CLUB","71 05TH ST ","San Francisco","CA","94103","37.782954","-122.406771",""
57599,"PHO 2000","637 LARKIN ST","San Francisco","CA","94109","37.783913","-122.417684",""
57601,"GEMINI - SAN FRANCISCO BAY CONCESSIONAIRES"," PIER 41","San Francisco","CA","94133","37.808494","-122.412",""
57623,"RITZ CARLTON CLUB & RESIDENCES","690 MARKET ST ","San Francisco","CA","94104","37.788061","-122.403024",""
57628,"CAFE ENCHANTE","6157 GEARY BLVD ","San Francisco","CA","94121","37.779953","-122.485327",""
57630,"THE DRY DOCK","2118 GREENWICH ST ","San Francisco","CA","94123","37.799048","-122.435353",""
57653,"TACOS SAN BUENA #2","79 SANSOME ST ","San Francisco","CA",,,,"+14155556127"
57668,"SUNSHINE MARKET","4300 23RD ST ","San Francisco","CA","94114","37.752648","-122.438842",""
57698,"CHINA FUN EXPRESS","211 KEARNY ST ","San Francisco","CA","94108","37.790055","-122.403915",""
57732,"INTERNOS WINE CAFE","3240 GEARY BLVD ","San Francisco","CA","94118","37.781793","-122.453596",""
57751,"MERCURY CAFE","201 OCTAVIA ST ","San Francisco","CA","94102","37.773887","-122.424182",""
57754,"GUCKENHEIMER ENTERPRISES, INC AT GOOGLE SF","345 SPEAR ST 3RD FLOOR","San Francisco","CA","94105","37.789394","-122.390073",""
57755,"EVENTS MANAGEMENT @ LEGION OF HONOR","100 34TH AVE ","San Francisco","CA","94121","37.785711","-122.500155",""
57774,"QUEEN'S LOUISIANA PO-BOY CAFE, LLC","3030 SAN BRUNO AVE ","San Francisco","CA","94134","37.723609","-122.401972",""
58573,"HAUS COFFEE","3086 24TH ST ","San Francisco","CA","94110","37.752548","-122.413882",""
58574,"GOAT HILL PIZZA","171 STILLMAN ST ","San Francisco","CA","94107","37.780527","-122.397922",""
58576,"THAN TAM II","577 VALENCIA ST.","San Francisco","CA","94103","37.763664","-122.421736",""
58610,"EVENTS MANAGEMENT @ DE YOUNG MUSEUM","50 SO TEA GARDEN DR ","San Francisco","CA","94118","37.771037","-122.468215",""
58611,"NORTH BEACH PIZZA","1462 GRANT AVE ","San Francisco","CA","94133","37.800428","-122.407517",""
58612,"EVENTS MANAGEMENT @ DEYOUNG MUSEUM","50 SO TEA GARDEN DR ","San Francisco","CA","94118","37.771037","-122.468215",""
58628,"PLAYERS","PIER 39  SPACE L-11","San Francisco","CA","94133","37.80824","-122.410189",""
58629,"ST. ANTHONY FOUNDATION","150 GOLDEN GATE AVE ","San Francisco","CA","94102","37.781988","-122.413163",""
58637,"54 MINT WINE BAR","16 MINT PLAZA  ","San Francisco","CA","94103","37.782777","-122.407877",""
58659,"BREAD AND COCOA","199 SUTTER ST ","San Francisco","CA","94104","37.789781","-122.403792",""
58673,"NEW LUEN SING FISH MARKET","1207 STOCKTON ST ","San Francisco","CA","94133","37.796973","-122.408504",""
58701,"NEETOS CAFE","635 08TH ST ","San Francisco","CA","94103","37.771095","-122.405092",""
58710,"OTORO","205 OAK ST","San Francisco","CA","94102","37.774903","-122.423134",""
58718,"FISHBOWL","1854 DIVISADERO ST ","San Francisco","CA","94115","37.786887","-122.440156",""
58735,"GUSSIE'S CHICKEN AND WAFFLES","1521 EDDY ST ","San Francisco","CA","94115","37.781323","-122.43267",""
58745,"SAN FRANCISCO TENNIS CLUB","645 05TH ST ","San Francisco","CA","94107","37.776109","-122.398082",""
58761,"MI FIESTA CATERING COMPANY","2425 GEARY BLVD ","San Francisco","CA","94115",,,""
58781,"ESCAPE FROM NEW YORK PIZZA","1737 HAIGHT ST","San Francisco","CA","94117","37.769423","-122.451227",""
58803,"CATERING FOR TWO OR MORE","5051 MISSION STREET","San Francisco","CA","94110","37.717659","-122.44005",""
58850,"WOERNER'S LIQUOR","901 GEARY ST","San Francisco","CA","94109","37.786053","-122.418327",""
58861,"THE TIPSY PIG","2231 CHESTNUT ST ","San Francisco","CA","94123","37.800286","-122.439982",""
58879,"TONY'S PIZZA","1570 STOCKTON ST ","San Francisco","CA","94133","37.800297","-122.409107",""
58922,"NAPLES PIZZARELLA","1192 GENEVA AVE ","San Francisco","CA","94112","37.714324","-122.436512",""
58945,"THE BUTLER & THE CHEF BISTRO","155A SOUTH PARK ST ","San Francisco","CA","94107","37.780944","-122.394412",""
59002,"YUMMY BAKERY & RESTAURANT","607 JACKSON ST ","San Francisco","CA","94133","37.796152","-122.405255","+14155988388"
59009,"WOODHOUSE FISH CO.","1914 FILLMORE ST ","San Francisco","CA","94116","37.787386","-122.433476","+14155432722"
59016,"MISSION MARTCO","5098 MISSION ST ","San Francisco","CA","94112","37.716782","-122.440816",""
59019,"TERIYAKI EXPRESS","1 MARKET ST ","San Francisco","CA","94105","37.794347","-122.394932",""
59021,"SUBWAY #43108","4841 MISSION ST ","San Francisco","CA","94112","37.720912","-122.437603",""
59023,"LIDO PASTRY","2684 SAN BRUNO AVE ","San Francisco","CA","94134","37.727818","-122.403759",""
59025,"SUSHI UMI","132 BUSH ST ","San Francisco","CA","94104","37.791308","-122.400134",""
59040,"SUN STREAM COFFEE","2884 GEARY BLVD","San Francisco","CA","94118","37.782255","-122.449956",""
59041,"NINA'S CAFE","201 FELL ST","San Francisco","CA","94102","37.7761","-122.421177",""
59044,"TAQUERIA CAZADORES","1600 C MISSION ST ","San Francisco","CA","94110","37.749851","-122.415121","+14156781286"
59065,"SAN FRANCISCO SOUP COMPANY","580 CALIFORNIA ST ","San Francisco","CA","94104","37.792748","-122.404084",""
59066,"RUSSIAN DELI","4605 GEARY BLVD ","San Francisco","CA","94118","37.780715","-122.468637",""
59124,"NOETECA","1551 DOLORES ST","San Francisco","CA","94110","37.744514","-122.424326","+14155825524"
59141,"CINDY'S MARKET","2084 HAYES ST ","San Francisco","CA","94117","37.773387","-122.450703",""
59152,"PATIO CAFE","531 CASTRO ST ","San Francisco","CA","94114",,,"+14155625017"
59153,"UNION SQUARE SPORTS BAR","115 MASON ST ","San Francisco","CA","94102","37.78453","-122.409392",""
59154,"BAR CRUDO","655 DIVISADERO ST ","San Francisco","CA","94117","37.775684","-122.437965",""
59178,"LITTLE DELHI INDIA RESTAURANT","83 EDDY ST","San Francisco","CA","94102","37.784394","-122.409047",""
59179,"OASIS CAFE","901 DIVISADERO ST ","San Francisco","CA","94115","37.777965","-122.438424",""
59215,"ENJOY VEGETARIAN RESTAURANT #2","839 KEARNY ST ","San Francisco","CA","94108","37.795675","-122.405098",""
59251,"MAUI WOWI HAWAIIAN","PIER 39  SPACE H-01","San Francisco","CA","94133","37.80824","-122.410189",""
59289,"GOLDEN GATE DIM SUM SEAFOOD","1829 CLEMENT ST ","San Francisco","CA","94121","37.782243","-122.479009",""
59316,"BLUE BOTTLE COFFEE","1 FERRY BUILDING  #7","San Francisco","CA","94111","37.795225","-122.39377",""
59331,"THE LUNCH BOX","50 PHELAN AVE.","San Francisco","CA","94112","37.723638","-122.452273","+14155323220"
59338,"SOI GOW THAI NOODLE CAFE","1319 09TH AVE ","San Francisco","CA","94122","37.758941","-122.48591",""
59372,"ESCAPE FROM NEW YORK PIZZA","3242 22ND ST ","San Francisco","CA","94110","37.755419","-122.419542",""
59374,"CAFE CAGNONE","2155 WEBSTER ST ","San Francisco","CA","94115","37.790353","-122.432484",""
59396,"RAMEN UNDERGROUND","355 KEARNY ST","San Francisco","CA","94108","37.791534","-122.404214",""
59397,"BASA SEAFOOD EXPRESS","3064 24TH ST ","San Francisco","CA","94110","37.752578","-122.413372",""
59407,"PARKSIDE QUICKLY","1050 TARAVAL ST ","San Francisco","CA","94116","37.742989","-122.477662",""
59422,"AVELINE / THE EUROPEAN","490 GEARY ST ","San Francisco","CA","94102","37.787008","-122.411304",""
59464,"BECKMANN'S OLD WORLD BAKERY LTD","1322 GROVE ST ","San Francisco","CA","94117",,,""
59484,"FANCY WHEATFIELD BAKERY INC.","2668 SAN BRUNO AVE ","San Francisco","CA","94134","37.728001","-122.403837",""
59515,"YUMMY BBQ KITCHEN","683 BROADWAY ST ","San Francisco","CA","94133","37.797663","-122.408377",""
59517,"BEAUTIFULL","3401 CALIFORNIA ST","San Francisco","CA","94118","37.786784","-122.450286","+14155729080"
59518,"BLUE BOTTLE COFFEE BAR","147 MINNA ST 5TH FLOOR","San Francisco","CA","94105","37.786558","-122.400532",""
59520,"SUGARCANE SF","6903 GEARY BLVD ","San Francisco","CA","94121","37.779663","-122.493618",""
59574,"PAN LIDO SALVADORENO","3147 22ND ST ","San Francisco","CA","94110","37.755479","-122.417583","+14155283350"
59577,"PASTA MOTO OF SAN FRANCISCO CENTRE LLC","845 MARKET ST FE6","San Francisco","CA","94103","37.784848","-122.406892",""
59599,"BITE","912 SUTTER ST ","San Francisco","CA","94109","37.788367","-122.415474",""
59637,"FLOUR & WATER","2401 HARRISON ST ","San Francisco","CA","94110","37.758913","-122.412426",""
59638,"JR. SEAFOOD LLC","310 BAYSHORE BLVD","San Francisco","CA","94124","37.74286","-122.405448",""
59651,"MCGARDEN BAKERY","5131 MISSION ST ","San Francisco","CA","94112","37.716691","-122.440719",""
59691,"BOUCHE","603 BUSH ST","San Francisco","CA","94108","37.790323","-122.407348","+14155950396"
59717,"CITY BEER STORE","1168 FOLSOM ST 101","San Francisco","CA","94103","37.775554","-122.409399",""
59727,"LUIGI'S PIZZERIA","PIER 39  SPACE 211-212","San Francisco","CA","94133","37.80824","-122.410189",""
59744,"CLIFT HOTEL - BANQUET KITCHEN","495 GEARY ST MEZZANINE","San Francisco","CA","94102","37.786974","-122.411136",
59746,"ZOGS DOGS","1 POST ST PLAZA LEVEL","San Francisco","CA","94104","37.789068","-122.40201",""
59761,"HOLY GELATO","1392 09TH AVE ","San Francisco","CA","94122","37.758941","-122.48591",""
59777,"SWANK COCKTAIL CLUB","488 PRESIDIO AVE ","San Francisco","CA","94115","37.787344","-122.446725",""
59826,"JANNAH","1775 FULTON ST ","San Francisco","CA","94117","37.775813","-122.446047",""
59828,"TIP TOP MARKET","84 TURK ST ","San Francisco","CA","94102","37.783268","-122.410553",""
59832,"OPA","2401 POST ST","San Francisco","CA","94115","37.784033","-122.441578",
59833,"MANHATTAN HUB INC","343 SANSOME ST SUITE 140","San Francisco","CA","94104","37.793693","-122.401194",""
59838,"OTD","2232 BUSH ST ","San Francisco","CA","94115","37.786988","-122.434074","+14155929578"
59856,"WEXLER'S","568 SACRAMENTO ST ","San Francisco","CA","94111","37.793868","-122.402564",""
59872,"KAMEKYO","943 COLE ST ","San Francisco","CA","94117","37.765164","-122.449874","+14155758428"
59896,"SAIGON DELI EXPRESS","50 DRUMM ST ","San Francisco","CA","94111","37.793654","-122.396309",""
59898,"PACIFIC PUFFS","2201 UNION ST ","San Francisco","CA","94123","37.797033","-122.435687",""
59922,"THE PLANT CAFE ORGANIC","PIER 3  SUITE 108","San Francisco","CA","94111","37.797473","-122.39592",""
59934,"TED'S SPORTS BAR & GRILL","312 HARRIET ST ","San Francisco","CA","94103","37.775357","-122.402758",""
59935,"ZANTES PIZZA","3489 MISSION ST ","San Francisco","CA","94110","37.741184","-122.422693",""
59937,"EAST & WEST GOURMET FOOD @ ISLAND EARTH FM","101 4TH ST ","San Francisco","CA",,,,"+14155680817"
59945,"VEGA AT LANGTON","1246 FOLSOM ST  ","San Francisco","CA","94103","37.774424","-122.410829",""
59949,"AICHA","1303 POLK ST ","San Francisco","CA","94109","37.788964","-122.420384",""
59986,"TSUNAMI PANHANDLE","1306 FULTON ST ","San Francisco","CA","94117","37.776838","-122.438563",""
59988,"THE LITTLE CHIHUAHUA","292 DIVISADERO ST ","San Francisco","CA","94117","37.771987","-122.437147",""
60029,"SUBWAY","804 BRYANT ST  ","San Francisco","CA","94103","37.775853","-122.402809",""
60042,"FRESH & NATURAL 75 LLC","1300 EVANS AVE ","San Francisco","CA","94124","37.739256","-122.381627",""
60060,"IL PASTAIO FRESH PASTA COMPANY","100 ALEMANY BLVD ","San Francisco","CA","94110",,,""
60067,"PUBLICO","555 09TH ST ","San Francisco","CA","94103","37.774722","-122.406761",""
60085,"HENRY'S CONVENIENCE STORE","111 SUTTER ST ","San Francisco","CA","94104","37.789943","-122.402558",""
60114,"FARMERS MARKET & PRODUCE","986 POLK ST ","San Francisco","CA","94109","37.785787","-122.419644",""
60115,"HONG'S KITCHEN","3917 NORIEGA ST ","San Francisco","CA","94122","37.752923","-122.505759",""
60208,"SUN RISE DELI","54 02ND ST ","San Francisco","CA","94105","37.788544","-122.400591",""
60210,"CAFE SEVENTY 8","78 29TH ST ","San Francisco","CA","94110","37.744012","-122.422264",""
60230,"PHILZ COFFEE","748 VAN NESS AVE ","San Francisco","CA","94102","37.782565","-122.420626",""
60254,"DELISE","327 BAY ST ","San Francisco","CA","94133","37.805713","-122.412687",""
60256,"THE PUB AT GHIRADELLI SQUARE","900 NORTH POINT ST #H104","San Francisco","CA","94109","37.805427","-122.422854",""
60290,"CREPE TEMPTATIONS","2575 JUDAH ST ","San Francisco","CA","94122","37.761113","-122.489539",""
60300,"DELI DE LEON","855 A BRYANT ST ","San Francisco","CA","94103","37.774722","-122.406761",""
60318,"CANE ROSSO","1 FERRY BUILDING  #41","San Francisco","CA","94111","37.795225","-122.39377",""
60331,"SUNFLOWER POTRERO HILL","288 CONNECTICUT ST ","San Francisco","CA","94107","37.762647","-122.397545",""
60334,"SUSHI RAW #2","4435 MISSION ST ","San Francisco","CA","94112","37.727239","-122.432799",""
60345,"SHOWDOGS","1020 MARKET ST ","San Francisco","CA","94102","37.781834","-122.410869",""
60349,"TREASURE ISLAND BAR & GRILL","60 CLIPPER COVE WAY TREASURE ISLAND","San Francisco","CA","94130","37.816422","-122.370584",""
60354,"TAQUERIA CASTILLO B","10 MASON ST","San Francisco","CA","94102","37.783527","-122.409061",""
60355,"TAQUERIA CASTILLO B","86 MCALLISTER ST ","San Francisco","CA","94102","37.780994","-122.413637",""
60380,"WHOLE FOODS MARKET","3950 24TH ST","San Francisco","CA","94114","37.751517","-122.430842",""
60400,"STARBELLY","3583 16TH ST ","San Francisco","CA","94114","37.764233","-122.43254",""
60445,"CASTRO COFFEE COMPANY","0427 CASTRO ST","San Francisco","CA","94114","37.761976","-122.435031",""
60464,"MIYABI SUSHI","393 BAY ST ","San Francisco","CA","94133","37.805595","-122.413432",""
60469,"RED CRAWFISH","611 LARKIN ST","San Francisco","CA","94109","37.783544","-122.417603",""
60472,"MIKAKU RESTAURANT","323 GRANT AVE","San Francisco","CA","94108","37.789995","-122.405484",""
60473,"DONG BAEK KOREAN RESTAURANT","631 O'FARRELL ST ","San Francisco","CA","94109","37.785503","-122.415157",""
60475,"ARABI MEDITERRANEAN CUISINE","101 SPEAR ST ","San Francisco","CA","94105","37.792577","-122.393992",""
60484,"CLAY OVEN INDIAN RESTAURANT","385 WEST PORTAL AVE ","San Francisco","CA","94127","37.73678","-122.470377",""
60518,"NINKI SUSHI BAR & RESTAURANT","1439 TARAVAL ST ","San Francisco","CA","94116","37.742743","-122.481749",""
60544,"MANZONI","2790 DIAMOND ST ","San Francisco","CA","94131","37.73473","-122.433823","+14155332251"
60547,"ANNIE'S HOT DOGS & PRETZELS"," GOLDEN GATE PARK, MUSIC CONCOURSE  ","San Francisco","CA",,"37.777122","-122.419639",""
60548,"ANNIE'S HOT DOGS & PRETZELS"," GOLDEN GATE PARK, JFK DR.@CONSERVATORY OF FLOWERS  ","San Francisco","CA",,"37.777122","-122.419639",""
60549,"ANNIE'S HOT DOGS & PRETZELS"," GOLDEN GATE PARK, SPRECKLES LAKE  ","San Francisco","CA",,"37.777122","-122.419639",""
60550,"ANNIE'S HOT DOGS & PRETZELS"," GOLDEN GATE PARK, JFK DR.@8TH AVE  ","San Francisco","CA",,"37.777122","-122.419639",""
60551,"ANNIE'S HOT DOGS & PRETZELS"," GOLDEN GATE PARK, CAROUSEL SNACK BAR  ","San Francisco","CA",,"37.777122","-122.419639",""
60554,"MATCHING HALF","1799 MCALLISTER ST ","San Francisco","CA","94115","37.777363","-122.441446",""
60555,"TUK TUK THAI SF","1650 HOLLOWAY AVE LC","San Francisco","CA","94132","37.720894","-122.478029",""
60561,"SALAMA HALAL MEAT","604 GEARY ST ","San Francisco","CA","94102","37.786795","-122.413264",""
60590,"HAPPY GIRL KITCHEN CO","1 FERRY BUILDING  ","San Francisco","CA","94111",,,""
60602,"NIZARIO'S PIZZA NO 4","279 COLUMBUS ST ","San Francisco","CA","94133","37.797827","-122.406598",""
60612,"7-ELEVEN","3400 MISSION ST ","San Francisco","CA","94110","37.742413","-122.422024",""
60616,"SHEFFIELD CONVALESCENT HOSPITAL","1133 SOUTH VAN NESS AVE ","San Francisco","CA","94110","37.755044","-122.416506","+14155643117"
60625,"SUNNY MARKET LIQUOR AND CONVENIENCE","3001 GEARY BLVD ","San Francisco","CA","94118","37.781874","-122.451277",""
60628,"PHILLIES","932 GENEVA AVE ","San Francisco","CA","94112","37.716165","-122.440572",""
60631,"EAST & WEST GOURMET FOOD","270 NOE ST ","San Francisco","CA","94114",,,"+14155249999"
60632,"EAST & WEST GOURMET FOOD","3251 20TH AVE ","San Francisco","CA","94132",,,"+14155249999"
60633,"EAST & WEST GOURMET FOOD","50 POST ST ","San Francisco","CA","94104",,,"+14155249999"
60644,"360 GOURMET BURRITO","50 POST ST #59-60","San Francisco","CA","94104","37.789064","-122.402861",""
60649,"PAPA JOHN'S PIZZA","69 CAMBON DR ","San Francisco","CA","94132","37.717766","-122.474386",""
60656,"HOME MAID RAVIOLI CO INC","1310 09TH AVE ","San Francisco","CA","94122",,,""
60657,"HOME MAID RAVIOLI CO INC","270 NOE ST ","San Francisco","CA","94114",,,""
60658,"HOME MAID RAVIOLI CO., INC.","1700 O'FARRELL @ FILLMORE  ","San Francisco","CA","94115",,,""
60697,"MACY'S MIXED GREENS","170 O'FARRELL ST BASEMENT","San Francisco","CA","94102","37.786548","-122.407313",""
60711,"CAKO BAKERY","211 O'FARRELL ST ","San Francisco","CA","94102","37.786355","-122.408249",""
60713,"SIGHTGLASS ROASTERS","270 07TH ST ","San Francisco","CA","94103","37.777094","-122.40836",""
60737,"PARKSIDE TAVERN","1940 TARAVAL ST ","San Francisco","CA","94116","37.742579","-122.487112",""
60744,"LOS YAQUIS RESTAURANT","324 SOUTH VAN NESS AVE ","San Francisco","CA","94103","37.767918","-122.417785",""
60754,"WHAT'S UP DOGS! EXPRESS #2","1210 MARKET ST ","San Francisco","CA","94102","37.778405","-122.415218",""
60756,"BISOU","2367 MARKET ST ","San Francisco","CA","94114","37.763008","-122.434543",""
60782,"LIBERTY MARKET","5851 GEARY BLVD ","San Francisco","CA","94121","37.780113","-122.48205",""
60786,"YAMASHO","1161 POST ST ","San Francisco","CA","94109","37.786673","-122.420927",
60787,"COFFEE BEAN AND TEA LEAF","4 EMBARCADERO CENTER  #SL9","San Francisco","CA","94111","37.795108","-122.396184",""
60789,"COFFEE BEAN AND TEA LEAF","773 MARKET ST ","San Francisco","CA","94103","37.786317","-122.405092",""
60823,"XYZ RESTAURANT","181 03RD ST 1/F","San Francisco","CA","94103","37.785207","-122.400629",""
60824,"XYZ BAR","181 03RD ST 2/F","San Francisco","CA","94103","37.785207","-122.400629",""
60825,"W CAFE","181 03RD ST 3/F","San Francisco","CA","94103","37.785207","-122.400629",""
60828,"PI BAR","1432 VALENCIA ST ","San Francisco","CA","94110","37.749982","-122.420517",""
60833,"CAFE ME","500 WASHINGTON ST #102","San Francisco","CA","94111","37.795698","-122.402014",""
60898,"PATXI'S CHICAGO PIZZA","3318 FILLMORE ST ","San Francisco","CA","94123","37.800061","-122.43602",""
60933,"MAYES","1233 POLK ST ","San Francisco","CA","94109","37.788313","-122.420254",""
60936,"NUBI YOGURT","1511 SLOAT BLVD ","San Francisco","CA","94132","37.73393","-122.490169",""
60963,"FRAICHE YOGURT","1910 FILLMORE ST ","San Francisco","CA","94115","37.787386","-122.433476","+14155676876"
60978,"PANORAMA BAKING CO INC","100 ALEMANY BLVD ","San Francisco","CA","94110",,,""
60984,"W SAN FRANCISCO HOTEL","181 03RD ST ","San Francisco","CA","94103","37.785207","-122.400629",""
61001,"QUINCE RESTAURANT","470 PACIFIC AVE ","San Francisco","CA","94133","37.797378","-122.403344",""
61016,"PUPUSERIA EL GOLAZO","785 MOSCOW ST ","San Francisco","CA","94112","37.715276","-122.432081",""
61056,"TOWN SCHOOL FOR BOYS","2750 JACKSON ST ","San Francisco","CA","94115","37.791777","-122.440355",""
61058,"STELLADORO","808 DIVISADERO ST","San Francisco","CA","94117","37.777018","-122.438157",""
61073,"FAT ANGEL","1740 O' FARRELL ST ","San Francisco","CA","94115","37.783237","-122.433243",""
61093,"EATS","50 CLEMENT ST ","San Francisco","CA","94118","37.783221","-122.459588",""
61109,"EAST PARK KIOSK","PIER 39","San Francisco","CA","94133","37.80824","-122.410189",""
61120,"APPLEBAUM BAKERY, LLC","3251 20TH AVE ","San Francisco","CA","94132",,,""
61122,"CUPS AND CAKES","451 09TH ST ","San Francisco","CA","94103","37.771919","-122.409203",""
61135,"OLD MANDARIN ISLAMIC RESTAURANT","3132 VICENTE ST ","San Francisco","CA","94116","37.738228","-122.500781",""
61136,"LOU'S CAFE","5017 GEARY BLVD ","San Francisco","CA","94118","37.780543","-122.473129",""
61161,"JADE GARDEN","3608 BALBOA ST ","San Francisco","CA","94121","37.775728","-122.497612",""
61176,"RESTAURANT DUCROIX","690 SACRAMENTO ST ","San Francisco","CA","94111","37.793657","-122.404364",""
61180,"BURGER BAR SF","251 GEARY ST 6TH FLOOR","San Francisco","CA","94102","37.787423","-122.407417",""
61187,"THE DELI LAMA","150 TOLAND ST #7","San Francisco","CA","94124","37.746322","-122.396793",""
61206,"SUSHI RAW #3","682 HAIGHT ST ","San Francisco","CA","94117","37.771782","-122.433435",""
61251,"XANATH AT THE CONSERVATORY","100 JFK DRIVE  GOLDEN GATE PARK","San Francisco","CA","94118","37.770989","-122.456402",""
61284,"LA BOULANGE DE NOE","3898 24TH ST ","San Francisco","CA","94114","37.751618","-122.429392",""
61285,"COCOLA","3251 20TH AVE 186","San Francisco","CA","94132","37.728497","-122.475639","+14155246238"
61324,"HRD COFFEE SHOP INC.","521 03RD ST A","San Francisco","CA","94107","37.781108","-122.395473",""
61326,"FRANCES","3870 17TH ST ","San Francisco","CA","94114","37.762698","-122.432232",""
61351,"DON PISTO RESTAURANTS LLC","510 UNION ST","San Francisco","CA","94133","37.800628","-122.407824",""
61356,"RED DOOR CAFE","1608 BUSH ST","San Francisco","CA","94109","37.788315","-122.423768",""
61357,"SMUGGLER'S COVE","650 GOUGH ST","San Francisco","CA","94102",,,""
61390,"FONDUE COWBOY","1052 FOLSOM ST ","San Francisco","CA","94103","37.777504","-122.406948",""
61391,"TIN VIETNAMESE CUISINE","937 HOWARD ST ","San Francisco","CA","94103","37.780828","-122.405752",""
61427,"NICK'S FOODS","1659 MARKET ST ","San Francisco","CA","94103","37.773337","-122.421553",""
61436,"OZONE THAI RESTAURANT AND LOUNGE","598 02ND ST ","San Francisco","CA","94107","37.781947","-122.392239",""
61438,"GREEN CHILE KITCHEN","1801 MCALLISTER  ","San Francisco","CA","94115","37.7773","-122.441709",""
61457,"SODEXO AT ACADEMY OF ART UNIVERSITY","655 SUTTER ST ","San Francisco","CA","94102","37.788883","-122.411077",""
61460,"PERA","1457 18TH ST ","San Francisco","CA","94107","37.762493","-122.397073",""
61464,"STONE KOREAN KITCHEN","4 EMBARCADERO CENTER  STREET LEVEL","San Francisco","CA","94111","37.795108","-122.396184",""
61467,"DAGWOOD & SCOOPS","2736 24 ST ","San Francisco","CA","94110","37.752968","-122.407062",""
61471,"RUCHI","474 03RD ST ","San Francisco","CA","94107","37.781494","-122.396179",""
61493,"A-1 LIQUOR & GROCERY","4055 IRVING ST","San Francisco","CA","94122","37.762434","-122.501281",""
61494,"GOLDEN CITY INN","5131 03RD ST ","San Francisco","CA","94124","37.731902","-122.391576",""
61499,"THE PLANT CAFE ORGANIC","101 CALIFORNIA ST ","San Francisco","CA","94111","37.793424","-122.398168",""
61500,"HAPPY LOUNGE","3745 GEARY BLVD ","San Francisco","CA","94118","37.781143","-122.459709",""
61512,"DELAROSA","2175 CHESTNUT ST ","San Francisco","CA","94123","37.800414","-122.439127",""
